,Time,Bus_No,Station_No,Next_station,Remain_distance,Total_distance
3889,06:22:02,26724,35,方庄桥东,1030,29373
3890,06:22:27,26724,35,方庄桥东,680,29723
3891,06:22:52,26724,35,方庄桥东,324,30079
3892,06:23:17,26724,35,方庄桥东,0,30403
3893,06:24:07,26724,36,方庄桥西,477,31084
3894,06:24:32,26724,36,方庄桥西,175,31386
3895,06:24:57,26724,36,方庄桥西,0,31561
3896,06:25:22,26724,37,刘家窑桥,1046,31953
3897,06:25:47,26724,37,刘家窑桥,736,32263
3898,06:26:12,26724,37,刘家窑桥,430,32569
3899,06:26:37,26724,37,刘家窑桥,153,32846
3900,06:27:02,26724,37,刘家窑桥,0,32999
3901,06:27:27,26724,38,木樨园桥东,1298,32757
3902,06:27:52,26724,38,木樨园桥东,1025,33030
3903,06:28:17,26724,38,木樨园桥东,713,33342
3904,06:28:42,26724,38,木樨园桥东,353,33702
3905,06:29:07,26724,38,木樨园桥东,0,34055
3906,06:29:57,26724,39,木樨园桥西,752,34136
3907,06:30:22,26724,39,木樨园桥西,404,34484
3908,06:30:47,26724,39,木樨园桥西,84,34804
3909,06:31:12,26724,39,木樨园桥西,0,34888
3910,06:31:37,26724,40,洋桥西,506,36427
3911,06:32:02,26724,40,洋桥西,166,36767
3912,06:32:27,26724,40,洋桥西,0,36933
3913,06:33:17,26724,41,草桥,1685,37151
3914,06:33:42,26724,41,草桥,1318,37518
3915,06:34:04,26724,41,草桥,983,37853
3916,06:34:27,26724,41,草桥,664,38172
3917,06:34:52,26724,41,草桥,303,38533
3918,06:35:17,26724,41,草桥,0,38836
3919,06:36:07,26724,42,玉泉营桥西,1643,38243
3920,06:36:32,26724,42,玉泉营桥西,1287,38599
3921,06:36:57,26724,42,玉泉营桥西,923,38963
3922,06:37:22,26724,42,玉泉营桥西,602,39284
3923,06:37:47,26724,42,玉泉营桥西,250,39636
3924,06:38:12,26724,42,玉泉营桥西,0,39886
3925,06:39:02,26724,43,夏家胡同,679,41556
3926,06:39:27,26724,43,夏家胡同,329,41906
3927,06:39:52,26724,43,夏家胡同,0,42235
3928,06:40:42,26724,44,丽泽桥,2086,40929
3929,06:41:07,26724,44,丽泽桥,1736,41279
3930,06:41:32,26724,44,丽泽桥,1393,41622
3931,06:41:57,26724,44,丽泽桥,1043,41972
3932,06:42:22,26724,44,丽泽桥,711,42304
3933,06:42:44,26724,44,丽泽桥,401,42614
3934,06:43:07,26724,44,丽泽桥,0,43015
3935,06:43:52,26724,45,西局,672,43146
3936,06:44:17,26724,45,西局,402,43416
3937,06:44:42,26724,45,西局,73,43745
3938,06:45:05,26724,45,西局,0,43818
3939,06:45:27,26724,46,六里桥南,575,44287
3940,06:45:52,26724,46,六里桥南,259,44603
3941,06:46:17,26724,46,六里桥南,0,44862
3942,06:47:57,26724,47,六里桥北里,896,45271
3943,06:48:22,26724,47,六里桥北里,858,45309
3944,06:48:47,26724,47,六里桥北里,763,45404
3945,06:49:08,26724,47,六里桥北里,683,45484
3946,06:49:32,26724,47,六里桥北里,602,45565
3947,06:49:57,26724,47,六里桥北里,447,45720
3948,06:50:19,26724,47,六里桥北里,372,45795
3949,06:50:42,26724,47,六里桥北里,254,45913
3950,06:51:07,26724,47,六里桥北里,167,46000
3951,06:51:32,26724,47,六里桥北里,100,46067
3952,06:51:57,26724,47,六里桥北里,0,46167
3953,06:53:32,26724,48,公主坟南,1153,46726
3954,06:53:57,26724,48,公主坟南,1099,46780
3955,06:54:18,26724,48,公主坟南,1017,46862
3956,06:54:40,26724,48,公主坟南,883,46996
3957,06:55:02,26724,48,公主坟南,727,47152
3958,06:55:24,26724,48,公主坟南,578,47301
3959,06:55:47,26724,48,公主坟南,433,47446
3960,06:56:09,26724,48,公主坟南,292,47587
3961,06:56:31,26724,48,公主坟南,150,47729
3962,06:56:52,26724,48,公主坟南,13,47866
3963,06:57:15,26724,48,公主坟南,0,47879
3964,06:58:22,26724,49,玉渊潭西门,1544,46756
3965,06:58:47,26724,49,玉渊潭西门,1382,46918
3966,06:59:09,26724,49,玉渊潭西门,1256,47044
3967,06:59:32,26724,49,玉渊潭西门,1055,47245
3968,06:59:54,26724,49,玉渊潭西门,789,47511
3969,07:00:16,26724,49,玉渊潭西门,586,47714
3970,07:00:37,26724,49,玉渊潭西门,383,47917
3971,07:01:02,26724,49,玉渊潭西门,58,48242
3972,07:01:23,26724,50,航天桥南,304,48496
3973,07:01:47,26724,50,航天桥南,250,48550
3974,07:02:08,26724,50,航天桥南,65,48735
3975,07:02:32,26724,50,航天桥南,0,48800
3976,07:02:53,26724,51,航天桥西,416,48584
3977,07:03:17,26724,51,航天桥西,335,48665
3978,07:04:57,26724,2,航天桥北,288,1205
3979,07:05:22,26724,51,航天桥西,124,48876
3980,07:05:47,26724,51,航天桥西,25,48975
3981,07:06:12,26724,51,航天桥西,37,48963
3982,07:07:27,26724,2,航天桥北,416,1077
3983,07:07:52,26724,2,航天桥北,334,1159
3984,07:08:17,26724,51,航天桥西,322,48678
3985,07:08:40,26724,2,航天桥北,280,1213
3986,07:09:02,26724,2,航天桥北,266,1227
3987,07:09:52,26724,51,航天桥西,50,48950
3988,07:10:17,26724,51,航天桥西,25,48975
3989,07:49:19,26724,2,航天桥北,280,1213
3990,07:49:44,26724,2,航天桥北,237,1256
3991,07:50:09,26724,2,航天桥北,0,1493
3992,07:50:54,26724,3,花园桥北,697,1493
3993,07:51:19,26724,3,花园桥北,508,1682
3994,07:52:04,26724,3,花园桥北,27,2163
3995,07:52:29,26724,3,花园桥北,0,2190
3996,07:52:54,26724,4,紫竹桥,564,2261
3997,07:53:16,26724,4,紫竹桥,498,2327
3998,07:53:39,26724,4,紫竹桥,276,2549
3999,07:54:04,26724,4,紫竹桥,0,2825
4000,07:55:14,26724,5,万寿寺,263,3404
4001,07:55:37,26724,5,万寿寺,184,3483
4002,07:55:59,26724,5,万寿寺,106,3561
4003,07:56:21,26724,5,万寿寺,0,3667
4004,07:57:09,26724,6,为公桥,558,3676
4005,07:57:34,26724,6,为公桥,319,3915
4006,07:57:59,26724,6,为公桥,89,4145
4007,07:58:20,26724,6,为公桥,0,4234
4008,07:59:04,26724,7,苏州桥南,391,4583
4009,07:59:29,26724,7,苏州桥南,333,4641
4010,07:59:54,26724,7,苏州桥南,321,4653
4011,08:00:19,26724,7,苏州桥南,333,4641
4012,08:00:44,26724,7,苏州桥南,309,4665
4013,08:01:09,26724,7,苏州桥南,0,4974
4014,08:01:59,26724,8,三义庙,604,4723
4015,08:02:23,26724,8,三义庙,472,4855
4016,08:02:44,26724,8,三义庙,436,4891
4017,08:03:09,26724,8,三义庙,193,5134
4018,08:03:34,26724,8,三义庙,49,5278
4019,08:03:59,26724,8,三义庙,0,5327
4020,08:04:24,26724,9,四通桥西,136,5743
4021,08:04:49,26724,9,四通桥西,0,5879
4022,08:05:39,26724,10,四通桥东,301,6830
4023,08:06:04,26724,10,四通桥东,215,6916
4024,08:07:44,26724,10,四通桥东,172,6959
4025,08:08:09,26724,10,四通桥东,11,7120
4026,08:08:34,26724,10,四通桥东,0,7131
4027,08:09:24,26724,11,大钟寺,1096,6651
4028,08:09:49,26724,11,大钟寺,844,6903
4029,08:10:14,26724,11,大钟寺,627,7120
4030,08:10:39,26724,11,大钟寺,407,7340
4031,08:11:04,26724,11,大钟寺,353,7394
4032,08:11:54,26724,11,大钟寺,317,7430
4033,08:12:19,26724,11,大钟寺,0,7747
4034,08:13:34,26724,12,地铁大钟寺站,327,7783
4035,08:13:59,26724,12,地铁大钟寺站,103,8007
4036,08:14:24,26724,12,地铁大钟寺站,0,8110
4037,08:15:14,26724,13,蓟门桥西,96,9438
4038,08:15:39,26724,13,蓟门桥西,0,9534
4039,08:16:04,26724,14,北太平桥西,1304,9723
4040,08:16:29,26724,14,北太平桥西,1019,10008
4041,08:16:54,26724,14,北太平桥西,700,10327
4042,08:17:19,26724,14,北太平桥西,378,10649
4043,08:17:44,26724,14,北太平桥西,0,11027
4044,08:19:24,26724,15,马甸桥东,1340,10271
4045,08:19:49,26724,15,马甸桥东,1082,10529
4046,08:20:14,26724,15,马甸桥东,833,10778
4047,08:21:04,26724,15,马甸桥东,472,11139
4048,08:21:29,26724,15,马甸桥东,448,11163
4049,08:21:54,26724,15,马甸桥东,400,11211
4050,08:22:19,26724,15,马甸桥东,320,11291
4051,08:22:44,26724,15,马甸桥东,281,11330
4052,08:23:09,26724,15,马甸桥东,241,11370
4053,08:23:34,26724,15,马甸桥东,228,11383
4054,08:23:59,26724,15,马甸桥东,176,11435
4055,08:24:49,26724,15,马甸桥东,121,11490
4056,08:25:14,26724,15,马甸桥东,0,11611
4057,08:26:29,26724,16,安华桥西,367,12162
4058,08:26:54,26724,16,安华桥西,272,12257
4059,08:27:19,26724,16,安华桥西,223,12306
4060,08:27:44,26724,16,安华桥西,123,12406
4061,08:28:09,26724,16,安华桥西,0,12529
4062,08:28:59,26724,17,安贞桥西,706,12688
4063,08:29:24,26724,17,安贞桥西,654,12740
4064,08:29:49,26724,17,安贞桥西,554,12840
4065,08:30:14,26724,17,安贞桥西,428,12966
4066,08:30:39,26724,17,安贞桥西,256,13138
4067,08:31:04,26724,17,安贞桥西,93,13301
4068,08:31:29,26724,17,安贞桥西,0,13394
4069,08:31:54,26724,18,安贞桥东,684,13445
4070,08:32:19,26724,18,安贞桥东,603,13526
4071,08:32:44,26724,18,安贞桥东,483,13646
4072,08:33:09,26724,18,安贞桥东,243,13886
4073,08:33:34,26724,18,安贞桥东,0,14129
4074,08:34:24,26724,19,和平西桥,599,13795
4075,08:34:49,26724,19,和平西桥,383,14011
4076,08:35:14,26724,19,和平西桥,198,14196
4077,08:35:39,26724,19,和平西桥,14,14380
4078,08:36:04,26724,19,和平西桥,0,14394
4079,08:37:19,26724,20,和平东桥,125,15034
4080,08:37:44,26724,20,和平东桥,14,15145
4081,08:38:09,26724,20,和平东桥,0,15159
4082,08:38:59,26724,21,太阳宫桥,613,15261
4083,08:39:49,26724,21,太阳宫桥,448,15426
4084,08:40:14,26724,21,太阳宫桥,272,15602
4085,08:40:39,26724,21,太阳宫桥,64,15810
4086,08:41:04,26724,21,太阳宫桥,12,15862
4087,08:41:25,26724,21,太阳宫桥,51,15823
4088,08:41:49,26724,21,太阳宫桥,0,15874
4089,09:01:49,26724,25,亮马桥,56,21122
4090,09:02:14,26724,25,亮马桥,0,21178
4091,09:03:04,26724,26,白家庄,1670,20564
4092,09:03:29,26724,26,白家庄,1578,20656
4093,09:03:53,26724,26,白家庄,1407,20827
4094,09:04:14,26724,26,白家庄,1305,20929
4095,09:04:39,26724,26,白家庄,1204,21030
4096,09:05:04,26724,26,白家庄,1137,21097
4097,09:05:29,26724,26,白家庄,1046,21188
4098,09:05:54,26724,26,白家庄,899,21335
4099,09:06:19,26724,26,白家庄,729,21505
4100,09:06:44,26724,26,白家庄,613,21621
4101,09:07:09,26724,26,白家庄,496,21738
4102,09:07:34,26724,26,白家庄,385,21849
4103,09:07:59,26724,26,白家庄,184,22050
4104,09:08:24,26724,26,白家庄,0,22234
4105,09:09:14,26724,27,呼家楼南,779,22159
4106,09:09:39,26724,27,呼家楼南,720,22218
4107,09:11:44,26724,27,呼家楼南,575,22363
4108,09:12:09,26724,27,呼家楼南,421,22517
4109,09:12:34,26724,27,呼家楼南,380,22558
4110,09:15:29,26724,27,呼家楼南,327,22611
4111,09:15:54,26724,27,呼家楼南,254,22684
4112,09:16:19,26724,27,呼家楼南,229,22709
4113,09:19:14,26724,27,呼家楼南,103,22835
4114,09:19:39,26724,27,呼家楼南,0,22938
4115,09:20:54,26724,28,大北窑北,423,23207
4116,09:21:19,26724,28,大北窑北,331,23299
4117,09:21:44,26724,28,大北窑北,317,23313
4118,09:22:34,26724,28,大北窑北,182,23448
4119,09:22:59,26724,28,大北窑北,22,23608
4120,09:23:24,26724,28,大北窑北,0,23630
4121,09:25:29,26724,29,大北窑南,531,24226
4122,09:25:54,26724,29,大北窑南,336,24421
4123,09:26:19,26724,29,大北窑南,323,24434
4124,09:28:24,26724,29,大北窑南,213,24544
4125,09:28:49,26724,29,大北窑南,42,24715
4126,09:29:14,26724,29,大北窑南,0,24757
4127,09:31:19,26724,30,双井桥北,925,24517
4128,09:31:44,26724,30,双井桥北,799,24643
4129,09:32:09,26724,30,双井桥北,729,24713
4130,09:32:34,26724,30,双井桥北,616,24826
4131,09:33:24,26724,30,双井桥北,329,25113
4132,09:33:49,26724,30,双井桥北,264,25178
4133,09:34:14,26724,30,双井桥北,237,25205
4134,09:34:39,26724,30,双井桥北,176,25266
4135,09:35:04,26724,30,双井桥北,145,25297
4136,09:35:29,26724,30,双井桥北,0,25442
4137,09:36:19,26724,31,双井桥南,359,26290
4138,09:36:44,26724,31,双井桥南,56,26593
4139,09:37:09,26724,31,双井桥南,0,26649
4140,09:37:59,26724,32,潘家园桥北,997,26750
4141,09:38:24,26724,32,潘家园桥北,819,26928
4142,09:38:49,26724,32,潘家园桥北,488,27259
4143,09:39:14,26724,32,潘家园桥北,91,27656
4144,09:39:39,26724,32,潘家园桥北,0,27747
4145,09:40:04,26724,33,十里河桥北,804,27454
4146,09:40:52,26724,33,十里河桥北,113,28145
4147,09:41:14,26724,33,十里河桥北,0,28258
4148,09:41:39,26724,34,十里河桥南,409,29282
4149,09:42:04,26724,34,十里河桥南,252,29439
4150,09:42:29,26724,34,十里河桥南,163,29528
4151,09:43:19,26724,34,十里河桥南,0,29691
4152,09:44:59,26724,35,方庄桥东,1215,29188
4153,09:45:20,26724,35,方庄桥东,924,29479
4154,09:45:44,26724,35,方庄桥东,627,29776
4155,09:46:05,26724,35,方庄桥东,324,30079
4156,09:46:54,26724,35,方庄桥东,0,30403
4157,09:47:44,26724,36,方庄桥西,389,31172
4158,09:48:09,26724,36,方庄桥西,102,31459
4159,09:48:34,26724,36,方庄桥西,0,31561
4160,09:48:59,26724,37,刘家窑桥,979,32020
4161,09:49:24,26724,37,刘家窑桥,663,32336
4162,09:49:49,26724,37,刘家窑桥,361,32638
4163,09:50:14,26724,37,刘家窑桥,0,32999
4164,09:51:04,26724,38,木樨园桥东,1238,32817
4165,09:51:29,26724,38,木樨园桥东,947,33108
4166,09:52:19,26724,38,木樨园桥东,353,33702
4167,09:52:44,26724,38,木樨园桥东,0,34055
4168,09:54:49,26724,39,木樨园桥西,865,34023
4169,09:55:14,26724,39,木樨园桥西,556,34332
4170,09:55:39,26724,39,木樨园桥西,246,34642
4171,09:56:04,26724,39,木樨园桥西,0,34888
4172,09:56:54,26724,40,洋桥西,560,36373
4173,09:57:19,26724,40,洋桥西,218,36715
4174,09:57:44,26724,40,洋桥西,0,36933
4175,09:58:09,26724,41,草桥,1863,36973
4176,09:58:30,26724,41,草桥,1569,37267
4177,09:58:54,26724,41,草桥,1201,37635
4178,09:59:19,26724,41,草桥,811,38025
4179,09:59:44,26724,41,草桥,445,38391
4180,10:00:06,26724,41,草桥,137,38699
4181,10:00:29,26724,41,草桥,0,38836
4182,10:00:54,26724,42,玉泉营桥西,1784,38102
4183,10:01:19,26724,42,玉泉营桥西,1492,38394
4184,10:02:09,26724,42,玉泉营桥西,909,38977
4185,10:02:55,26724,42,玉泉营桥西,250,39636
4186,10:03:19,26724,42,玉泉营桥西,0,39886
4187,10:04:09,26724,43,夏家胡同,792,41443
4188,10:04:34,26724,43,夏家胡同,589,41646
4189,10:04:59,26724,43,夏家胡同,459,41776
4190,10:05:24,26724,43,夏家胡同,300,41935
4191,10:05:49,26724,43,夏家胡同,0,42235
4192,10:06:39,26724,44,丽泽桥,2205,40810
4193,10:07:04,26724,44,丽泽桥,2086,40929
4194,10:07:29,26724,44,丽泽桥,1924,41091
4195,10:07:54,26724,44,丽泽桥,1775,41240
4196,10:08:19,26724,44,丽泽桥,1597,41418
4197,10:08:44,26724,44,丽泽桥,1393,41622
4198,10:09:09,26724,44,丽泽桥,1209,41806
4199,10:09:34,26724,44,丽泽桥,899,42116
4200,10:09:55,26724,44,丽泽桥,606,42409
4201,10:10:19,26724,44,丽泽桥,286,42729
4202,10:10:42,26724,44,丽泽桥,0,43015
4203,10:11:29,26724,45,西局,466,43352
4204,10:11:53,26724,45,西局,113,43705
4205,10:12:14,26724,45,西局,0,43818
4206,10:12:39,26724,46,六里桥南,665,44197
4207,10:13:04,26724,46,六里桥南,340,44522
4208,10:13:26,26724,46,六里桥南,0,44862
4209,10:15:04,26724,47,六里桥北里,706,45461
4210,10:15:29,26724,47,六里桥北里,447,45720
4211,10:15:51,26724,47,六里桥北里,211,45956
4212,10:16:14,26724,47,六里桥北里,0,46167
4213,10:17:24,26724,48,公主坟南,1193,46686
4214,10:17:49,26724,48,公主坟南,1044,46835
4215,10:18:14,26724,48,公主坟南,749,47130
4216,10:18:37,26724,48,公主坟南,493,47386
4217,10:18:59,26724,48,公主坟南,313,47566
4218,10:19:23,26724,48,公主坟南,164,47715
4219,10:20:09,26724,49,玉渊潭西门,1567,46733
4220,10:20:30,26724,49,玉渊潭西门,1408,46892
4221,10:21:12,26724,49,玉渊潭西门,1079,47221
4222,10:21:34,26724,49,玉渊潭西门,789,47511
4223,10:21:55,26724,49,玉渊潭西门,546,47754
4224,10:22:19,26724,49,玉渊潭西门,299,48001
4225,10:22:44,26724,49,玉渊潭西门,0,48300
4226,10:23:09,26724,50,航天桥南,291,48509
4227,10:23:34,26724,50,航天桥南,179,48621
4228,10:23:56,26724,50,航天桥南,0,48800
4229,10:24:39,26724,51,航天桥西,348,48652
4230,10:25:04,26724,51,航天桥西,335,48665
4231,10:25:53,26724,2,航天桥北,266,1227
4232,10:26:14,26724,51,航天桥西,146,48854
4233,10:26:39,26724,51,航天桥西,63,48937
4234,10:27:04,26724,2,航天桥北,427,1066
4235,10:27:29,26724,1,航天桥西,0,0
4236,10:28:19,26724,2,航天桥北,351,1142
4237,10:28:44,26724,51,航天桥西,309,48691
4238,10:29:09,26724,2,航天桥北,310,1183
4239,10:29:34,26724,51,航天桥西,124,48876
4240,10:29:59,26724,51,航天桥西,0,49000
4241,10:43:31,26724,2,航天桥北,0,1493
4242,10:46:01,26724,3,花园桥北,813,1377
4243,10:46:26,26724,3,花园桥北,609,1581
4244,10:46:49,26724,3,花园桥北,357,1833
4245,10:47:11,26724,3,花园桥北,27,2163
4246,10:47:36,26724,3,花园桥北,0,2190
4247,10:48:01,26724,4,紫竹桥,386,2439
4248,10:48:23,26724,4,紫竹桥,124,2701
4249,10:48:46,26724,4,紫竹桥,0,2825
4250,10:49:09,26724,5,万寿寺,481,3186
4251,10:49:31,26724,5,万寿寺,223,3444
4252,10:49:56,26724,5,万寿寺,0,3667
4253,10:50:46,26724,6,为公桥,534,3700
4254,10:51:11,26724,6,为公桥,234,4000
4255,10:51:36,26724,6,为公桥,148,4086
4256,10:51:58,26724,6,为公桥,0,4234
4257,10:52:42,26724,7,苏州桥南,413,4561
4258,10:53:06,26724,7,苏州桥南,346,4628
4259,10:53:55,26724,7,苏州桥南,333,4641
4260,10:54:16,26724,7,苏州桥南,128,4846
4261,10:54:41,26724,7,苏州桥南,0,4974
4262,10:55:06,26724,8,三义庙,576,4751
4263,10:55:31,26724,8,三义庙,370,4957
4264,10:55:56,26724,8,三义庙,69,5258
4265,10:56:21,26724,8,三义庙,0,5327
4266,10:56:46,26724,9,四通桥西,136,5743
4267,10:57:11,26724,9,四通桥西,0,5879
4268,10:57:36,26724,10,四通桥东,348,6783
4269,10:58:26,26724,10,四通桥东,215,6916
4270,10:58:51,26724,10,四通桥东,187,6944
4271,10:59:16,26724,10,四通桥东,46,7085
4272,10:59:41,26724,10,四通桥东,0,7131
4273,11:00:56,26724,11,大钟寺,1147,6600
4274,11:01:21,26724,11,大钟寺,926,6821
4275,11:01:46,26724,11,大钟寺,803,6944
4276,11:02:11,26724,11,大钟寺,687,7060
4277,11:02:36,26724,11,大钟寺,478,7269
4278,11:03:01,26724,11,大钟寺,464,7283
4279,11:03:26,26724,11,大钟寺,317,7430
4280,11:03:51,26724,11,大钟寺,132,7615
4281,11:04:16,26724,11,大钟寺,117,7630
4282,11:04:41,26724,11,大钟寺,0,7747
4283,11:05:56,26724,12,地铁大钟寺站,478,7632
4284,11:06:21,26724,12,地铁大钟寺站,453,7657
4285,11:06:46,26724,12,地铁大钟寺站,388,7722
4286,11:07:11,26724,12,地铁大钟寺站,291,7819
4287,11:07:36,26724,12,地铁大钟寺站,92,8018
4288,11:08:01,26724,12,地铁大钟寺站,0,8110
4289,11:08:51,26724,13,蓟门桥西,0,9534
4290,11:09:41,26724,14,北太平桥西,1047,9980
4291,11:10:06,26724,14,北太平桥西,714,10313
4292,11:10:31,26724,14,北太平桥西,352,10675
4293,11:10:56,26724,14,北太平桥西,0,11027
4294,11:11:46,26724,15,马甸桥东,1315,10296
4295,11:12:11,26724,15,马甸桥东,1038,10573
4296,11:12:36,26724,15,马甸桥东,678,10933
4297,11:13:01,26724,15,马甸桥东,320,11291
4298,11:13:26,26724,15,马甸桥东,0,11611
4299,11:14:16,26724,16,安华桥西,428,12101
4300,11:14:41,26724,16,安华桥西,136,12393
4301,11:15:06,26724,16,安华桥西,0,12529
4302,11:15:31,26724,17,安贞桥西,770,12624
4303,11:15:56,26724,17,安贞桥西,580,12814
4304,11:16:21,26724,17,安贞桥西,443,12951
4305,11:16:46,26724,17,安贞桥西,245,13149
4306,11:17:11,26724,17,安贞桥西,118,13276
4307,11:17:36,26724,17,安贞桥西,0,13394
4308,11:18:26,26724,18,安贞桥东,632,13497
4309,11:18:51,26724,18,安贞桥东,497,13632
4310,11:19:16,26724,18,安贞桥东,361,13768
4311,11:19:41,26724,18,安贞桥东,161,13968
4312,11:20:06,26724,18,安贞桥东,0,14129
4313,11:20:56,26724,19,和平西桥,500,13894
4314,11:21:21,26724,19,和平西桥,290,14104
4315,11:21:46,26724,19,和平西桥,186,14208
4316,11:23:51,26724,19,和平西桥,140,14254
4317,11:24:16,26724,19,和平西桥,0,14394
4318,11:25:06,26724,20,和平东桥,81,15078
4319,11:26:21,26724,20,和平东桥,0,15159
4320,11:27:11,26724,21,太阳宫桥,489,15385
4321,11:27:36,26724,21,太阳宫桥,272,15602
4322,11:28:01,26724,21,太阳宫桥,78,15796
4323,11:28:26,26724,21,太阳宫桥,0,15874
4324,11:29:16,26724,22,西坝河,470,16537
4325,11:29:41,26724,22,西坝河,189,16818
4326,11:30:06,26724,22,西坝河,0,17007
4327,11:30:56,26724,23,静安庄东,881,16951
4328,11:31:21,26724,23,静安庄东,647,17185
4329,11:31:46,26724,23,静安庄东,412,17420
4330,11:32:11,26724,23,静安庄东,341,17491
4331,11:32:36,26724,23,静安庄东,129,17703
4332,11:33:01,26724,23,静安庄东,0,17832
4333,11:33:51,26724,24,三元桥南,607,18697
4334,11:34:16,26724,24,三元桥南,359,18945
4335,11:34:41,26724,24,三元桥南,202,19102
4336,11:35:06,26724,24,三元桥南,80,19224
4337,11:35:31,26724,24,三元桥南,0,19304
4338,11:35:56,26724,25,亮马桥,1333,19845
4339,11:36:21,26724,25,亮马桥,1078,20100
4340,11:36:46,26724,25,亮马桥,820,20358
4341,11:37:11,26724,25,亮马桥,741,20437
4342,11:37:36,26724,25,亮马桥,638,20540
4343,11:38:01,26724,25,亮马桥,415,20763
4344,11:38:26,26724,25,亮马桥,120,21058
4345,11:38:51,26724,25,亮马桥,0,21178
4346,11:39:41,26724,26,白家庄,1631,20603
4347,11:40:06,26724,26,白家庄,1506,20728
4348,11:40:31,26724,26,白家庄,1349,20885
4349,11:40:56,26724,26,白家庄,1276,20958
4350,11:41:21,26724,26,白家庄,1232,21002
4351,11:41:46,26724,26,白家庄,1152,21082
4352,11:42:11,26724,26,白家庄,1123,21111
4353,11:42:36,26724,26,白家庄,1046,21188
4354,11:43:01,26724,26,白家庄,927,21307
4355,11:43:26,26724,26,白家庄,813,21421
4356,11:43:51,26724,26,白家庄,729,21505
4357,11:44:16,26724,26,白家庄,613,21621
4358,11:44:41,26724,26,白家庄,510,21724
4359,11:45:06,26724,26,白家庄,371,21863
4360,11:45:31,26724,26,白家庄,200,22034
4361,11:45:56,26724,26,白家庄,117,22117
4362,11:46:21,26724,26,白家庄,0,22234
4363,11:47:11,26724,27,呼家楼南,882,22056
4364,11:47:36,26724,27,呼家楼南,694,22244
4365,11:48:26,26724,27,呼家楼南,681,22257
4366,11:49:41,26724,27,呼家楼南,567,22371
4367,11:50:06,26724,27,呼家楼南,506,22432
4368,11:50:31,26724,27,呼家楼南,449,22489
4369,11:50:56,26724,27,呼家楼南,393,22545
4370,11:51:21,26724,27,呼家楼南,367,22571
4371,11:51:46,26724,27,呼家楼南,353,22585
4372,11:53:26,26724,27,呼家楼南,287,22651
4373,11:53:51,26724,27,呼家楼南,266,22672
4374,11:56:46,26724,27,呼家楼南,163,22775
4375,11:57:11,26724,27,呼家楼南,64,22874
4376,11:57:36,26724,27,呼家楼南,0,22938
4377,11:58:26,26724,28,大北窑北,530,23100
4378,11:58:51,26724,28,大北窑北,331,23299
4379,11:59:16,26724,28,大北窑北,167,23463
4380,12:00:56,26724,28,大北窑北,130,23500
4381,12:01:21,26724,28,大北窑北,0,23630
4382,12:03:01,26724,29,大北窑南,531,24226
4383,12:03:26,26724,29,大北窑南,481,24276
4384,12:04:16,26724,29,大北窑南,392,24365
4385,12:04:41,26724,29,大北窑南,336,24421
4386,12:06:21,26724,29,大北窑南,283,24474
4387,12:06:46,26724,29,大北窑南,129,24628
4388,12:07:11,26724,29,大北窑南,27,24730
4389,12:07:36,26724,29,大北窑南,0,24757
4390,12:10:31,26724,30,双井桥北,1011,24431
4391,12:10:56,26724,30,双井桥北,900,24542
4392,12:11:21,26724,30,双井桥北,786,24656
4393,12:11:46,26724,30,双井桥北,659,24783
4394,12:12:36,26724,30,双井桥北,186,25256
4395,12:13:01,26724,30,双井桥北,0,25442
4396,12:13:51,26724,31,双井桥南,470,26179
4397,12:16:21,26724,31,双井桥南,433,26216
4398,12:16:46,26724,31,双井桥南,227,26422
4399,12:17:11,26724,31,双井桥南,56,26593
4400,12:17:36,26724,31,双井桥南,0,26649
4401,12:18:51,26724,32,潘家园桥北,914,26833
4402,12:19:16,26724,32,潘家园桥北,720,27027
4403,12:19:41,26724,32,潘家园桥北,361,27386
4404,12:20:06,26724,32,潘家园桥北,31,27716
4405,12:20:31,26724,32,潘家园桥北,0,27747
4406,12:20:56,26724,33,十里河桥北,943,27315
4407,12:21:21,26724,33,十里河桥北,703,27555
4408,12:21:46,26724,33,十里河桥北,454,27804
4409,12:22:11,26724,33,十里河桥北,155,28103
4410,12:22:36,26724,33,十里河桥北,0,28258
4411,12:23:26,26724,34,十里河桥南,383,29308
4412,12:23:51,26724,34,十里河桥南,222,29469
4413,12:24:16,26724,34,十里河桥南,154,29537
4414,12:26:46,26724,34,十里河桥南,0,29691
4415,12:28:01,26724,35,方庄桥东,1174,29229
4416,12:28:26,26724,35,方庄桥东,865,29538
4417,12:28:51,26724,35,方庄桥东,595,29808
4418,12:29:16,26724,35,方庄桥东,240,30163
4419,12:29:41,26724,35,方庄桥东,0,30403
4420,12:30:31,26724,36,方庄桥西,389,31172
4421,12:30:56,26724,36,方庄桥西,79,31482
4422,12:31:21,26724,36,方庄桥西,0,31561
4423,12:31:46,26724,37,刘家窑桥,1046,31953
4424,12:32:11,26724,37,刘家窑桥,787,32212
4425,12:32:36,26724,37,刘家窑桥,460,32539
4426,12:33:01,26724,37,刘家窑桥,139,32860
4427,12:33:26,26724,37,刘家窑桥,0,32999
4428,12:33:51,26724,38,木樨园桥东,1323,32732
4429,12:34:16,26724,38,木樨园桥东,1118,32937
4430,12:34:41,26724,38,木樨园桥东,947,33108
4431,12:35:06,26724,38,木樨园桥东,672,33383
