,Time,Bus_No,Station_No,Next_station,Remain_distance,Total_distance
6604,17:03:18,26726,29,大北窑南,198,24559
6605,17:03:43,26726,29,大北窑南,138,24619
6606,17:04:33,26726,29,大北窑南,129,24628
6607,17:05:48,26726,29,大北窑南,138,24619
6608,17:06:13,26726,29,大北窑南,119,24638
6609,17:06:38,26726,29,大北窑南,81,24676
6610,17:07:03,26726,29,大北窑南,56,24701
6611,17:07:53,26726,29,大北窑南,0,24757
6612,17:10:48,26726,30,双井桥北,1022,24420
6613,17:11:13,26726,30,双井桥北,900,24542
6614,17:11:38,26726,30,双井桥北,744,24698
6615,17:12:03,26726,30,双井桥北,602,24840
6616,17:12:28,26726,30,双井桥北,560,24882
6617,17:12:53,26726,30,双井桥北,370,25072
6618,17:13:18,26726,30,双井桥北,145,25297
6619,17:13:43,26726,30,双井桥北,0,25442
6620,17:15:23,26726,31,双井桥南,571,26078
6621,17:15:48,26726,31,双井桥南,441,26208
6622,17:16:38,26726,31,双井桥南,227,26422
6623,17:17:03,26726,31,双井桥南,122,26527
6624,17:17:28,26726,31,双井桥南,44,26605
6625,17:17:53,26726,31,双井桥南,0,26649
6626,17:18:43,26726,32,潘家园桥北,1055,26692
6627,17:19:33,26726,32,潘家园桥北,1025,26722
6628,17:24:08,26726,32,潘家园桥北,984,26763
6629,17:24:33,26726,32,潘家园桥北,792,26955
6630,17:24:58,26726,32,潘家园桥北,507,27240
6631,17:25:23,26726,32,潘家园桥北,414,27333
6632,17:25:48,26726,32,潘家园桥北,195,27552
6633,17:26:13,26726,32,潘家园桥北,0,27747
6634,17:28:43,26726,33,十里河桥北,689,27569
6635,17:29:08,26726,33,十里河桥北,619,27639
6636,17:29:58,26726,33,十里河桥北,594,27664
6637,17:30:23,26726,33,十里河桥北,469,27789
6638,17:30:48,26726,33,十里河桥北,175,28083
6639,17:31:13,26726,33,十里河桥北,0,28258
6640,17:33:18,26726,34,十里河桥南,334,29357
6641,17:33:43,26726,34,十里河桥南,146,29545
6642,17:35:48,26726,34,十里河桥南,100,29591
6643,17:36:13,26726,34,十里河桥南,0,29691
6644,17:38:18,26726,35,方庄桥东,1200,29203
6645,17:38:43,26726,35,方庄桥东,924,29479
6646,17:39:08,26726,35,方庄桥东,595,29808
6647,17:39:33,26726,35,方庄桥东,240,30163
6648,17:39:58,26726,35,方庄桥东,0,30403
6649,17:41:13,26726,36,方庄桥西,442,31119
6650,17:41:38,26726,36,方庄桥西,102,31459
6651,17:42:03,26726,36,方庄桥西,0,31561
6652,17:43:18,26726,37,刘家窑桥,822,32177
6653,17:43:41,26726,37,刘家窑桥,506,32493
6654,17:44:03,26726,37,刘家窑桥,219,32780
6655,17:44:28,26726,37,刘家窑桥,0,32999
6656,17:46:08,26726,38,木樨园桥东,1128,32927
6657,17:46:33,26726,38,木樨园桥东,805,33250
6658,17:46:58,26726,38,木樨园桥东,459,33596
6659,17:47:23,26726,38,木樨园桥东,143,33912
6660,17:47:48,26726,38,木樨园桥东,0,34055
6661,17:48:38,26726,39,木樨园桥西,895,33993
6662,17:49:03,26726,39,木樨园桥西,556,34332
6663,17:49:28,26726,39,木樨园桥西,232,34656
6664,17:49:53,26726,39,木樨园桥西,0,34888
6665,17:51:33,26726,40,洋桥西,404,36529
6666,17:51:58,26726,40,洋桥西,0,36933
6667,17:53:38,26726,41,草桥,1656,37180
6668,17:54:03,26726,41,草桥,1318,37518
6669,17:54:28,26726,41,草桥,971,37865
6670,17:54:53,26726,41,草桥,621,38215
6671,17:55:18,26726,41,草桥,278,38558
6672,17:55:43,26726,41,草桥,0,38836
6673,17:56:58,26726,42,玉泉营桥西,1798,38088
6674,17:57:23,26726,42,玉泉营桥西,1492,38394
6675,17:57:48,26726,42,玉泉营桥西,1132,38754
6676,17:58:13,26726,42,玉泉营桥西,793,39093
6677,17:58:38,26726,42,玉泉营桥西,474,39412
6678,17:59:03,26726,42,玉泉营桥西,158,39728
6679,17:59:28,26726,42,玉泉营桥西,0,39886
6680,18:00:43,26726,43,夏家胡同,778,41457
6681,18:01:08,26726,43,夏家胡同,474,41761
6682,18:01:33,26726,43,夏家胡同,193,42042
6683,18:01:58,26726,43,夏家胡同,0,42235
6684,18:03:38,26726,44,丽泽桥,2191,40824
6685,18:04:03,26726,44,丽泽桥,1884,41131
6686,18:04:53,26726,44,丽泽桥,1477,41538
6687,18:05:18,26726,44,丽泽桥,1209,41806
6688,18:05:43,26726,44,丽泽桥,884,42131
6689,18:06:08,26726,44,丽泽桥,701,42314
6690,18:06:33,26726,44,丽泽桥,531,42484
6691,18:06:58,26726,44,丽泽桥,335,42680
6692,18:07:19,26726,44,丽泽桥,0,43015
6693,18:08:08,26726,45,西局,647,43171
6694,18:08:33,26726,45,西局,389,43429
6695,18:08:58,26726,45,西局,295,43523
6696,18:09:23,26726,45,西局,238,43580
6697,18:09:48,26726,45,西局,32,43786
6698,18:10:13,26726,45,西局,0,43818
6699,18:10:38,26726,46,六里桥南,690,44172
6700,18:11:03,26726,46,六里桥南,451,44411
6701,18:11:28,26726,46,六里桥南,245,44617
6702,18:11:53,26726,46,六里桥南,0,44862
6703,18:13:33,26726,47,六里桥北里,919,45248
6704,18:13:58,26726,47,六里桥北里,871,45296
6705,18:14:23,26726,47,六里桥北里,729,45438
6706,18:14:48,26726,47,六里桥北里,590,45577
6707,18:15:11,26726,47,六里桥北里,489,45678
6708,18:15:54,26726,47,六里桥北里,240,45927
6709,18:16:16,26726,47,六里桥北里,0,46167
6710,18:17:28,26726,48,公主坟南,1113,46766
6711,18:17:53,26726,48,公主坟南,1017,46862
6712,18:18:18,26726,48,公主坟南,883,46996
6713,18:18:39,26726,48,公主坟南,749,47130
6714,18:19:03,26726,48,公主坟南,482,47397
6715,18:19:25,26726,48,公主坟南,213,47666
6716,18:19:46,26726,48,公主坟南,0,47879
6717,18:20:54,26726,49,玉渊潭西门,1408,46892
6718,18:21:16,26726,49,玉渊潭西门,1230,47070
6719,18:21:37,26726,49,玉渊潭西门,1110,47190
6720,18:21:58,26726,49,玉渊潭西门,969,47331
6721,18:22:44,26726,49,玉渊潭西门,681,47619
6722,18:23:07,26726,49,玉渊潭西门,622,47678
6723,18:23:28,26726,49,玉渊潭西门,533,47767
6724,18:23:50,26726,49,玉渊潭西门,299,48001
6725,18:24:12,26726,49,玉渊潭西门,44,48256
6726,18:24:33,26726,50,航天桥南,316,48484
6727,18:24:58,26726,50,航天桥南,291,48509
6728,18:25:19,26726,50,航天桥南,264,48536
6729,18:25:43,26726,50,航天桥南,93,48707
6730,18:26:06,26726,50,航天桥南,65,48735
6731,18:26:28,26726,50,航天桥南,0,48800
6732,18:27:43,26726,51,航天桥西,335,48665
6733,18:28:08,26726,2,航天桥北,219,1274
6734,18:28:33,26726,51,航天桥西,50,48950
6735,18:28:58,26726,2,航天桥北,427,1066
6736,18:29:48,26726,1,航天桥西,0,0
6737,18:30:13,26726,2,航天桥北,343,1150
6738,18:30:38,26726,2,航天桥北,310,1183
6739,18:31:03,26726,2,航天桥北,229,1264
6740,18:31:28,26726,51,航天桥西,37,48963
6741,18:43:29,26726,1,航天桥西,0,0
6742,18:45:34,26726,51,航天桥西,309,48691
6743,18:45:58,26726,2,航天桥北,266,1227
6744,18:46:19,26726,2,航天桥北,141,1352
6745,18:46:41,26726,2,航天桥北,29,1464
6746,18:47:04,26726,2,航天桥北,14,1479
6747,18:47:26,26726,3,花园桥北,846,1344
6748,18:47:48,26726,3,花园桥北,661,1529
6749,18:48:09,26726,3,花园桥北,479,1711
6750,18:48:31,26726,3,花园桥北,249,1941
6751,18:48:52,26726,3,花园桥北,0,2190
6752,18:49:37,26726,4,紫竹桥,484,2341
6753,18:49:58,26726,4,紫竹桥,206,2619
6754,18:50:19,26726,4,紫竹桥,0,2825
6755,18:51:04,26726,5,万寿寺,408,3259
6756,18:51:29,26726,5,万寿寺,61,3606
6757,18:51:54,26726,5,万寿寺,0,3667
6758,18:52:19,26726,6,为公桥,606,3628
6759,18:52:44,26726,6,为公桥,347,3887
6760,18:53:09,26726,6,为公桥,135,4099
6761,18:53:34,26726,6,为公桥,123,4111
6762,18:53:55,26726,6,为公桥,0,4234
6763,18:55:34,26726,7,苏州桥南,381,4593
6764,18:55:59,26726,7,苏州桥南,358,4616
6765,18:56:24,26726,7,苏州桥南,128,4846
6766,18:56:49,26726,7,苏州桥南,0,4974
6767,18:58:24,26726,8,三义庙,448,4879
6768,18:58:49,26726,8,三义庙,335,4992
6769,18:59:14,26726,8,三义庙,114,5213
6770,18:59:39,26726,8,三义庙,0,5327
6771,19:00:54,26726,9,四通桥西,209,5670
6772,19:01:19,26726,9,四通桥西,0,5879
6773,19:02:09,26726,10,四通桥东,264,6867
6774,19:02:59,26726,10,四通桥东,187,6944
6775,19:05:04,26726,10,四通桥东,110,7021
6776,19:05:29,26726,10,四通桥东,0,7131
6777,19:06:19,26726,11,大钟寺,1056,6691
6778,19:06:44,26726,11,大钟寺,816,6931
6779,19:07:09,26726,11,大钟寺,615,7132
6780,19:07:34,26726,11,大钟寺,379,7368
6781,19:07:59,26726,11,大钟寺,341,7406
6782,19:09:14,26726,11,大钟寺,190,7557
6783,19:09:39,26726,11,大钟寺,0,7747
6784,19:10:54,26726,12,地铁大钟寺站,388,7722
6785,19:11:19,26726,12,地铁大钟寺站,161,7949
6786,19:11:44,26726,12,地铁大钟寺站,13,8097
6787,19:12:34,26726,13,蓟门桥西,253,9281
6788,19:12:59,26726,13,蓟门桥西,0,9534
6789,19:13:49,26726,14,北太平桥西,1288,9739
6790,19:14:14,26726,14,北太平桥西,1085,9942
6791,19:14:39,26726,14,北太平桥西,756,10271
6792,19:15:04,26726,14,北太平桥西,418,10609
6793,19:15:29,26726,14,北太平桥西,0,11027
6794,19:16:44,26726,15,马甸桥东,1150,10461
6795,19:17:09,26726,15,马甸桥东,819,10792
6796,19:17:34,26726,15,马甸桥东,497,11114
6797,19:17:59,26726,15,马甸桥东,176,11435
6798,19:18:24,26726,15,马甸桥东,0,11611
6799,19:19:39,26726,16,安华桥西,260,12269
6800,19:20:04,26726,16,安华桥西,14,12515
6801,19:20:29,26726,16,安华桥西,0,12529
6802,19:20:54,26726,17,安贞桥西,801,12593
6803,19:21:19,26726,17,安贞桥西,486,12908
6804,19:21:44,26726,17,安贞桥西,156,13238
6805,19:22:09,26726,17,安贞桥西,0,13394
6806,19:22:59,26726,18,安贞桥东,580,13549
6807,19:23:49,26726,18,安贞桥东,106,14023
6808,19:24:14,26726,18,安贞桥东,0,14129
6809,19:25:04,26726,19,和平西桥,574,13820
6810,19:25:29,26726,19,和平西桥,448,13946
6811,19:25:54,26726,19,和平西桥,252,14142
6812,19:26:44,26726,19,和平西桥,211,14183
6813,19:27:09,26726,19,和平西桥,14,14380
6814,19:27:34,26726,19,和平西桥,0,14394
6815,19:28:24,26726,20,和平东桥,81,15078
6816,19:28:49,26726,20,和平东桥,0,15159
6817,19:29:39,26726,21,太阳宫桥,657,15217
6818,19:30:04,26726,21,太阳宫桥,628,15246
6819,19:30:29,26726,21,太阳宫桥,504,15370
6820,19:30:54,26726,21,太阳宫桥,284,15590
6821,19:31:19,26726,21,太阳宫桥,92,15782
6822,19:31:44,26726,21,太阳宫桥,0,15874
6823,19:32:34,26726,22,西坝河,604,16403
6824,19:32:59,26726,22,西坝河,423,16584
6825,19:33:24,26726,22,西坝河,142,16865
6826,19:33:49,26726,22,西坝河,0,17007
6827,19:34:39,26726,23,静安庄东,982,16850
6828,19:35:04,26726,23,静安庄东,712,17120
6829,19:35:29,26726,23,静安庄东,471,17361
6830,19:35:54,26726,23,静安庄东,273,17559
6831,19:36:19,26726,23,静安庄东,74,17758
6832,19:36:44,26726,23,静安庄东,14,17818
6833,19:37:34,26726,23,静安庄东,0,17832
6834,19:38:49,26726,24,三元桥南,421,18883
6835,19:39:14,26726,24,三元桥南,133,19171
6836,19:39:39,26726,24,三元桥南,0,19304
6837,19:40:29,26726,25,亮马桥,1175,20003
6838,19:40:54,26726,25,亮马桥,833,20345
6839,19:41:19,26726,25,亮马桥,506,20672
6840,19:41:44,26726,25,亮马桥,189,20989
6841,19:42:09,26726,25,亮马桥,0,21178
6842,19:42:59,26726,26,白家庄,1710,20524
6843,19:43:24,26726,26,白家庄,1392,20842
6844,19:43:49,26726,26,白家庄,1085,21149
6845,19:44:14,26726,26,白家庄,772,21462
6846,19:44:39,26726,26,白家庄,440,21794
6847,19:45:04,26726,26,白家庄,154,22080
6848,19:45:29,26726,26,白家庄,0,22234
6849,19:46:19,26726,27,呼家楼南,944,21994
6850,19:46:44,26726,27,呼家楼南,707,22231
6851,19:47:09,26726,27,呼家楼南,604,22334
6852,19:48:49,26726,27,呼家楼南,553,22385
6853,19:49:14,26726,27,呼家楼南,393,22545
6854,19:49:39,26726,27,呼家楼南,189,22749
6855,19:52:09,26726,27,呼家楼南,136,22802
6856,19:52:34,26726,27,呼家楼南,25,22913
6857,19:52:59,26726,27,呼家楼南,0,22938
6858,19:53:49,26726,28,大北窑北,557,23073
6859,19:54:14,26726,28,大北窑北,359,23271
6860,19:54:39,26726,28,大北窑北,240,23390
6861,19:55:04,26726,28,大北窑北,211,23419
6862,19:55:29,26726,28,大北窑北,225,23405
6863,19:55:54,26726,28,大北窑北,211,23419
6864,19:56:19,26726,28,大北窑北,167,23463
6865,19:56:44,26726,28,大北窑北,22,23608
6866,19:57:09,26726,28,大北窑北,0,23630
6867,19:58:24,26726,29,大北窑南,495,24262
6868,19:58:49,26726,29,大北窑南,360,24397
6869,19:59:39,26726,29,大北窑南,336,24421
6870,20:00:29,26726,29,大北窑南,236,24521
6871,20:00:54,26726,29,大北窑南,56,24701
6872,20:01:19,26726,29,大北窑南,0,24757
6873,20:02:59,26726,30,双井桥北,1011,24431
6874,20:03:24,26726,30,双井桥北,951,24491
6875,20:03:49,26726,30,双井桥北,887,24555
6876,20:04:14,26726,30,双井桥北,786,24656
6877,20:04:39,26726,30,双井桥北,697,24745
6878,20:05:04,26726,30,双井桥北,602,24840
6879,20:05:29,26726,30,双井桥北,535,24907
6880,20:05:54,26726,30,双井桥北,467,24975
6881,20:06:19,26726,30,双井桥北,277,25165
6882,20:06:44,26726,30,双井桥北,167,25275
6883,20:07:09,26726,30,双井桥北,53,25389
6884,20:07:34,26726,30,双井桥北,0,25442
6885,20:08:24,26726,31,双井桥南,542,26107
6886,20:08:49,26726,31,双井桥南,456,26193
6887,20:09:14,26726,31,双井桥南,373,26276
6888,20:09:39,26726,31,双井桥南,199,26450
6889,20:10:04,26726,31,双井桥南,31,26618
6890,20:10:29,26726,31,双井桥南,0,26649
6891,20:11:44,26726,32,潘家园桥北,984,26763
6892,20:12:09,26726,32,潘家园桥北,778,26969
6893,20:12:34,26726,32,潘家园桥北,539,27208
6894,20:12:59,26726,32,潘家园桥北,280,27467
6895,20:13:24,26726,32,潘家园桥北,44,27703
6896,20:13:49,26726,32,潘家园桥北,0,27747
6897,20:14:14,26726,33,十里河桥北,986,27272
6898,20:14:39,26726,33,十里河桥北,829,27429
6899,20:15:04,26726,33,十里河桥北,583,27675
6900,20:15:29,26726,33,十里河桥北,323,27935
6901,20:15:54,26726,33,十里河桥北,50,28208
6902,20:16:19,26726,33,十里河桥北,0,28258
6903,20:17:34,26726,34,十里河桥南,346,29345
6904,20:17:59,26726,34,十里河桥南,154,29537
6905,20:18:24,26726,34,十里河桥南,0,29691
6906,20:20:04,26726,35,方庄桥东,1257,29146
6907,20:20:29,26726,35,方庄桥东,1097,29306
6908,20:20:54,26726,35,方庄桥东,880,29523
6909,20:21:19,26726,35,方庄桥东,627,29776
6910,20:21:44,26726,35,方庄桥东,370,30033
6911,20:22:09,26726,35,方庄桥东,128,30275
6912,20:22:31,26726,35,方庄桥东,0,30403
6913,20:23:14,26726,36,方庄桥西,531,31030
6914,20:23:39,26726,36,方庄桥西,282,31279
6915,20:24:04,26726,36,方庄桥西,0,31561
6916,20:24:54,26726,37,刘家窑桥,1046,31953
6917,20:25:19,26726,37,刘家窑桥,787,32212
6918,20:25:44,26726,37,刘家窑桥,548,32451
6919,20:26:09,26726,37,刘家窑桥,298,32701
6920,20:26:34,26726,37,刘家窑桥,0,32999
6921,20:27:24,26726,38,木樨园桥东,1323,32732
6922,20:27:49,26726,38,木樨园桥东,1107,32948
6923,20:28:14,26726,38,木樨园桥东,868,33187
6924,20:28:39,26726,38,木樨园桥东,621,33434
6925,20:29:04,26726,38,木樨园桥东,353,33702
6926,20:29:29,26726,38,木樨园桥东,0,34055
6927,20:30:44,26726,39,木樨园桥西,809,34079
6928,20:31:09,26726,39,木樨园桥西,543,34345
6929,20:31:34,26726,39,木樨园桥西,289,34599
6930,20:31:59,26726,39,木樨园桥西,0,34888
6931,20:33:14,26726,40,洋桥西,560,36373
6932,20:33:39,26726,40,洋桥西,329,36604
6933,20:34:04,26726,40,洋桥西,0,36933
6934,20:35:19,26726,41,草桥,1825,37011
6935,20:35:44,26726,41,草桥,1555,37281
6936,20:36:09,26726,41,草桥,1276,37560
6937,20:36:34,26726,41,草桥,994,37842
6938,20:36:59,26726,41,草桥,718,38118
6939,20:37:24,26726,41,草桥,445,38391
6940,20:37:49,26726,41,草桥,162,38674
6941,20:38:14,26726,41,草桥,0,38836
6942,20:39:04,26726,42,玉泉营桥西,1657,38229
6943,20:39:29,26726,42,玉泉营桥西,1388,38498
6944,20:39:54,26726,42,玉泉营桥西,1119,38767
6945,20:40:19,26726,42,玉泉营桥西,846,39040
6946,20:40:44,26726,42,玉泉营桥西,565,39321
6947,20:41:09,26726,42,玉泉营桥西,250,39636
6948,20:41:34,26726,42,玉泉营桥西,0,39886
6949,20:42:24,26726,43,夏家胡同,907,41328
6950,20:42:49,26726,43,夏家胡同,626,41609
6951,20:43:14,26726,43,夏家胡同,343,41892
6952,20:43:39,26726,43,夏家胡同,0,42235
6953,20:44:29,26726,44,丽泽桥,2205,40810
6954,20:44:54,26726,44,丽泽桥,1958,41057
6955,20:45:19,26726,44,丽泽桥,1687,41328
6956,20:45:44,26726,44,丽泽桥,1393,41622
6957,20:46:09,26726,44,丽泽桥,1113,41902
6958,20:46:34,26726,44,丽泽桥,833,42182
6959,20:46:59,26726,44,丽泽桥,561,42454
6960,20:47:24,26726,44,丽泽桥,295,42720
6961,20:47:49,26726,44,丽泽桥,0,43015
6962,20:48:39,26726,45,西局,647,43171
6963,20:49:04,26726,45,西局,402,43416
6964,20:49:29,26726,45,西局,140,43678
6965,20:49:53,26726,45,西局,0,43818
6966,20:50:39,26726,46,六里桥南,690,44172
6967,20:51:04,26726,46,六里桥南,451,44411
6968,20:51:29,26726,46,六里桥南,216,44646
6969,20:51:54,26726,46,六里桥南,0,44862
6970,20:52:39,26726,47,六里桥北里,885,45282
6971,20:53:04,26726,47,六里桥北里,615,45552
6972,20:53:27,26726,47,六里桥北里,393,45774
6973,20:53:48,26726,47,六里桥北里,153,46014
6974,20:54:09,26726,47,六里桥北里,0,46167
6975,20:54:54,26726,48,公主坟南,1153,46726
6976,20:55:19,26726,48,公主坟南,910,46969
6977,20:55:44,26726,48,公主坟南,646,47233
6978,20:56:07,26726,48,公主坟南,433,47446
6979,20:56:29,26726,48,公主坟南,213,47666
6980,20:56:54,26726,48,公主坟南,0,47879
6981,21:00:30,26726,49,玉渊潭西门,1450,46850
6982,21:00:52,26726,49,玉渊潭西门,1207,47093
6983,21:01:17,26726,49,玉渊潭西门,935,47365
6984,21:01:42,26726,49,玉渊潭西门,622,47678
6985,21:02:07,26726,49,玉渊潭西门,369,47931
6986,21:02:29,26726,49,玉渊潭西门,137,48163
6987,21:02:52,26726,49,玉渊潭西门,0,48300
6988,21:03:16,26726,50,航天桥南,291,48509
6989,21:03:37,26726,50,航天桥南,108,48692
6990,21:04:02,26726,50,航天桥南,25,48775
6991,21:05:13,26726,50,航天桥南,0,48800
6992,21:05:58,26726,51,航天桥西,401,48599
6993,21:06:22,26726,51,航天桥西,361,48639
6994,21:07:08,26726,51,航天桥西,335,48665
6995,21:07:32,26726,2,航天桥北,229,1264
6996,21:07:57,26726,2,航天桥北,129,1364
6997,21:08:22,26726,51,航天桥西,25,48975
6998,06:55:19,26727,51,航天桥西,348,48652
6999,07:16:13,26727,1,航天桥西,0,0
7000,07:17:28,26727,2,航天桥北,427,1066
7001,07:17:53,26727,2,航天桥北,0,1493
7002,07:18:18,26727,2,航天桥北,154,1339
7003,07:18:43,26727,2,航天桥北,0,1493
7004,07:19:32,26727,3,花园桥北,825,1365
7005,07:19:53,26727,3,花园桥北,697,1493
7006,07:20:18,26727,3,花园桥北,537,1653
7007,07:20:40,26727,3,花园桥北,301,1889
7008,07:21:03,26727,3,花园桥北,27,2163
7009,07:21:28,26727,3,花园桥北,0,2190
7010,07:21:53,26727,4,紫竹桥,511,2314
7011,07:22:16,26727,4,紫竹桥,440,2385
7012,07:22:38,26727,4,紫竹桥,386,2439
7013,07:23:00,26727,4,紫竹桥,290,2535
7014,07:23:23,26727,4,紫竹桥,0,2825
7015,07:24:13,26727,5,万寿寺,514,3153
7016,07:24:34,26727,5,万寿寺,339,3328
7017,07:24:58,26727,5,万寿寺,223,3444
7018,07:25:23,26727,5,万寿寺,74,3593
7019,07:25:48,26727,5,万寿寺,0,3667
7020,07:26:13,26727,6,为公桥,619,3615
7021,07:26:35,26727,6,为公桥,468,3766
7022,07:26:58,26727,6,为公桥,190,4044
7023,07:27:20,26727,6,为公桥,0,4234
7024,07:28:08,26727,7,苏州桥南,447,4527
7025,07:28:33,26727,7,苏州桥南,321,4653
7026,07:30:13,26727,7,苏州桥南,142,4832
7027,07:30:38,26727,7,苏州桥南,0,4974
7028,07:31:03,26727,8,三义庙,618,4709
7029,07:31:28,26727,8,三义庙,483,4844
7030,07:31:53,26727,8,三义庙,448,4879
7031,07:32:18,26727,8,三义庙,263,5064
7032,07:32:43,26727,8,三义庙,36,5291
7033,07:33:08,26727,8,三义庙,0,5327
7034,07:33:33,26727,9,四通桥西,49,5830
7035,07:33:58,26727,9,四通桥西,0,5879
7036,07:34:23,26727,10,四通桥东,264,6867
7037,07:34:48,26727,10,四通桥东,215,6916
7038,07:35:38,26727,10,四通桥东,187,6944
7039,07:36:03,26727,10,四通桥东,22,7109
7040,07:36:28,26727,10,四通桥东,0,7131
7041,07:37:18,26727,11,大钟寺,977,6770
7042,07:37:43,26727,11,大钟寺,699,7048
7043,07:38:08,26727,11,大钟寺,407,7340
7044,07:38:33,26727,11,大钟寺,353,7394
7045,07:38:58,26727,11,大钟寺,176,7571
7046,07:39:23,26727,11,大钟寺,0,7747
7047,07:44:23,26727,14,北太平桥西,851,10176
7048,07:44:48,26727,14,北太平桥西,530,10497
7049,07:45:38,26727,14,北太平桥西,0,11027
7050,07:46:28,26727,15,马甸桥东,1353,10258
7051,07:46:53,26727,15,马甸桥东,1096,10515
7052,07:47:18,26727,15,马甸桥东,792,10819
7053,07:47:43,26727,15,马甸桥东,538,11073
7054,07:48:08,26727,15,马甸桥东,307,11304
7055,07:48:33,26727,15,马甸桥东,162,11449
7056,07:48:58,26727,15,马甸桥东,99,11512
7057,07:49:23,26727,15,马甸桥东,0,11611
7058,07:50:38,26727,16,安华桥西,428,12101
7059,07:51:03,26727,16,安华桥西,196,12333
7060,07:51:28,26727,16,安华桥西,70,12459
7061,07:51:53,26727,16,安华桥西,0,12529
7062,07:52:18,26727,17,安贞桥西,719,12675
7063,07:52:43,26727,17,安贞桥西,654,12740
7064,07:53:08,26727,17,安贞桥西,542,12852
7065,07:53:33,26727,17,安贞桥西,457,12937
7066,07:53:58,26727,17,安贞桥西,301,13093
7067,07:54:23,26727,17,安贞桥西,69,13325
7068,07:54:48,26727,17,安贞桥西,0,13394
7069,07:55:38,26727,18,安贞桥东,659,13470
7070,07:56:03,26727,18,安贞桥东,592,13537
7071,07:56:28,26727,18,安贞桥东,401,13728
7072,07:56:53,26727,18,安贞桥东,202,13927
7073,07:57:18,26727,18,安贞桥东,66,14063
7074,07:57:43,26727,18,安贞桥东,0,14129
7075,07:58:33,26727,19,和平西桥,515,13879
7076,07:58:58,26727,19,和平西桥,343,14051
7077,07:59:23,26727,19,和平西桥,223,14171
7078,08:00:38,26727,19,和平西桥,198,14196
7079,08:01:03,26727,19,和平西桥,14,14380
7080,08:01:28,26727,19,和平西桥,0,14394
7081,08:03:33,26727,20,和平东桥,155,15004
7082,08:03:58,26727,20,和平东桥,0,15159
7083,08:04:48,26727,21,太阳宫桥,613,15261
7084,08:06:03,26727,21,太阳宫桥,547,15327
7085,08:06:28,26727,21,太阳宫桥,284,15590
7086,08:06:53,26727,21,太阳宫桥,78,15796
7087,08:07:18,26727,21,太阳宫桥,0,15874
7088,08:08:33,26727,22,西坝河,496,16511
7089,08:08:58,26727,22,西坝河,241,16766
7090,08:09:23,26727,22,西坝河,14,16993
7091,08:09:48,26727,22,西坝河,0,17007
7092,08:10:38,26727,23,静安庄东,1009,16823
7093,08:11:03,26727,23,静安庄东,712,17120
7094,08:11:28,26727,23,静安庄东,457,17375
7095,08:11:53,26727,23,静安庄东,237,17595
7096,08:12:18,26727,23,静安庄东,44,17788
7097,08:12:43,26727,23,静安庄东,0,17832
7098,08:14:48,26727,24,三元桥南,545,18759
7099,08:15:13,26727,24,三元桥南,310,18994
7100,08:15:38,26727,24,三元桥南,60,19244
7101,08:16:03,26727,24,三元桥南,10,19294
7102,08:16:53,26727,24,三元桥南,0,19304
7103,08:17:43,26727,25,亮马桥,1214,19964
7104,08:18:08,26727,25,亮马桥,893,20285
7105,08:18:33,26727,25,亮马桥,706,20472
7106,08:18:58,26727,25,亮马桥,665,20513
7107,08:19:23,26727,25,亮马桥,532,20646
7108,08:19:48,26727,25,亮马桥,290,20888
7109,08:20:13,26727,25,亮马桥,0,21178
7110,08:21:03,26727,26,白家庄,1618,20616
7111,08:21:28,26727,26,白家庄,1319,20915
7112,08:21:53,26727,26,白家庄,1073,21161
7113,08:22:18,26727,26,白家庄,758,21476
7114,08:23:08,26727,26,白家庄,200,22034
7115,08:23:33,26727,26,白家庄,0,22234
7116,08:24:23,26727,27,呼家楼南,944,21994
7117,08:24:48,26727,27,呼家楼南,720,22218
7118,08:25:13,26727,27,呼家楼南,681,22257
7119,08:25:38,26727,27,呼家楼南,641,22297
7120,08:26:03,26727,27,呼家楼南,449,22489
7121,08:26:28,26727,27,呼家楼南,274,22664
7122,08:28:58,26727,27,呼家楼南,254,22684
7123,08:29:23,26727,27,呼家楼南,103,22835
7124,08:29:48,26727,27,呼家楼南,0,22938
7125,08:31:03,26727,28,大北窑北,466,23164
7126,08:31:28,26727,28,大北窑北,266,23364
7127,08:33:08,26727,28,大北窑北,116,23514
7128,08:33:33,26727,28,大北窑北,0,23630
7129,08:34:48,26727,29,大北窑南,481,24276
7130,08:35:13,26727,29,大北窑南,403,24354
7131,08:36:03,26727,29,大北窑南,336,24421
7132,08:36:28,26727,29,大北窑南,142,24615
7133,08:36:53,26727,29,大北窑南,0,24757
7134,08:39:23,26727,30,双井桥北,925,24517
7135,08:39:48,26727,30,双井桥北,710,24732
7136,08:40:13,26727,30,双井桥北,524,24918
7137,08:40:38,26727,30,双井桥北,303,25139
7138,08:41:03,26727,30,双井桥北,196,25246
7139,08:41:28,26727,30,双井桥北,176,25266
7140,08:42:43,26727,30,双井桥北,13,25429
7141,08:43:08,26727,30,双井桥北,0,25442
7142,08:43:33,26727,31,双井桥南,470,26179
7143,08:47:18,26727,31,双井桥南,388,26261
7144,08:47:43,26727,31,双井桥南,108,26541
7145,08:48:08,26727,31,双井桥南,0,26649
7146,08:48:33,26727,32,潘家园桥北,1055,26692
7147,08:48:58,26727,32,潘家园桥北,819,26928
7148,08:49:23,26727,32,潘家园桥北,507,27240
